Database,Table,Column,Datatype,Missing,Distinct
local_govt_mdm,Council_Tax,council_tax_id,int64,0,6
local_govt_mdm,Council_Tax,cmi_cross_ref_id,int64,0,6
local_govt_mdm,Business_Rates,business_rates_id,int64,0,3
local_govt_mdm,Business_Rates,cmi_cross_ref_id,int64,0,3
local_govt_mdm,Benefits_Overpayments,council_tax_id,int64,0,4
local_govt_mdm,Benefits_Overpayments,cmi_cross_ref_id,int64,0,4
local_govt_mdm,Parking_Fines,council_tax_id,int64,0,2
local_govt_mdm,Parking_Fines,cmi_cross_ref_id,int64,0,2
local_govt_mdm,Rent_Arrears,council_tax_id,int64,0,4
local_govt_mdm,Rent_Arrears,cmi_cross_ref_id,int64,0,4
local_govt_mdm,Electoral_Register,electoral_register_id,int64,0,6
local_govt_mdm,Electoral_Register,cmi_cross_ref_id,int64,0,5
machine_repair,repair,repair_ID,int64,0,9
machine_repair,repair,name,object,0,9
machine_repair,repair,Launch_Date,object,0,9
machine_repair,repair,Notes,object,0,7
machine_repair,machine,Machine_ID,int64,0,9
machine_repair,machine,Making_Year,int64,0,9
machine_repair,machine,Class,object,0,1
machine_repair,machine,Team,object,0,5
machine_repair,machine,Machine_series,object,0,1
machine_repair,machine,value_points,float64,0,9
machine_repair,machine,quality_rank,int64,0,9
machine_repair,technician,technician_id,float64,0,10
machine_repair,technician,Name,object,0,9
machine_repair,technician,Team,object,0,5
machine_repair,technician,Starting_Year,float64,0,8
machine_repair,technician,Age,int64,0,10
machine_repair,repair_assignment,technician_id,int64,0,5
machine_repair,repair_assignment,repair_ID,int64,0,6
machine_repair,repair_assignment,Machine_ID,int64,0,6
manufactory_1,Manufacturers,Code,int64,0,6
manufactory_1,Manufacturers,Name,object,0,6
manufactory_1,Manufacturers,Headquarter,object,0,6
manufactory_1,Manufacturers,Founder,object,0,6
manufactory_1,Manufacturers,Revenue,float64,0,6
manufactory_1,Products,Code,int64,0,11
manufactory_1,Products,Name,object,0,10
manufactory_1,Products,Price,int64,0,8
manufactory_1,Products,Manufacturer,int64,0,6
manufacturer,manufacturer,Manufacturer_ID,int64,0,7
manufacturer,manufacturer,Open_Year,float64,0,7
manufacturer,manufacturer,Name,object,0,7
manufacturer,manufacturer,Num_of_Factories,int64,0,6
manufacturer,manufacturer,Num_of_Shops,int64,0,7
manufacturer,furniture,Furniture_ID,int64,0,7
manufacturer,furniture,Name,object,0,7
manufacturer,furniture,Num_of_Component,int64,0,6
manufacturer,furniture,Market_Rate,float64,0,6
manufacturer,furniture_manufacte,Manufacturer_ID,int64,0,4
manufacturer,furniture_manufacte,Furniture_ID,int64,0,5
manufacturer,furniture_manufacte,Price_in_Dollar,float64,0,5
match_season,country,Country_id,int64,0,6
match_season,country,Country_name,object,0,6
match_season,country,Capital,object,0,6
match_season,country,Official_native_language,object,0,6
match_season,team,Team_id,int64,0,10
match_season,team,Name,object,0,10
match_season,match_season,Season,float64,0,16
match_season,match_season,Player,object,0,16
match_season,match_season,Position,object,0,3
match_season,match_season,Country,int64,0,4
match_season,match_season,Team,int64,0,7
match_season,match_season,Draft_Pick_Number,int64,0,13
match_season,match_season,Draft_Class,object,0,16
match_season,match_season,College,object,0,13
match_season,player,Player_ID,int64,0,10
match_season,player,Player,object,0,10
match_season,player,Years_Played,object,0,8
match_season,player,Total_WL,object,0,10
match_season,player,Singles_WL,object,0,9
match_season,player,Doubles_WL,object,0,8
match_season,player,Team,int64,0,5
medicine_enzyme_interaction,medicine,id,int64,0,21
medicine_enzyme_interaction,medicine,name,object,0,21
medicine_enzyme_interaction,medicine,Trade_Name,object,0,21
medicine_enzyme_interaction,medicine,FDA_approved,object,0,2
medicine_enzyme_interaction,enzyme,id,int64,0,8
medicine_enzyme_interaction,enzyme,name,object,0,8
medicine_enzyme_interaction,enzyme,Location,object,0,2
medicine_enzyme_interaction,enzyme,Product,object,0,8
medicine_enzyme_interaction,enzyme,Chromosome,object,0,8
medicine_enzyme_interaction,enzyme,OMIM,int64,0,8
medicine_enzyme_interaction,enzyme,Porphyria,object,0,8
medicine_enzyme_interaction,medicine_enzyme_interaction,enzyme_id,int64,0,6
medicine_enzyme_interaction,medicine_enzyme_interaction,medicine_id,int64,0,13
medicine_enzyme_interaction,medicine_enzyme_interaction,interaction_type,object,0,2
mountain_photos,mountain,id,int64,0,23
mountain_photos,mountain,name,object,0,23
mountain_photos,mountain,Height,float64,0,22
mountain_photos,mountain,Prominence,float64,0,21
mountain_photos,mountain,Range,object,0,13
mountain_photos,mountain,Country,object,0,5
mountain_photos,camera_lens,id,int64,0,11
mountain_photos,camera_lens,brand,object,0,4
mountain_photos,camera_lens,name,object,0,11
mountain_photos,camera_lens,focal_length_mm,float64,0,9
mountain_photos,camera_lens,max_aperture,float64,0,6
mountain_photos,photos,id,int64,0,10
mountain_photos,photos,camera_lens_id,int64,0,5
mountain_photos,photos,mountain_id,int64,0,6
mountain_photos,photos,color,object,0,2
mountain_photos,photos,name,object,0,10
movie_1,Movie,mID,int64,0,8
movie_1,Movie,title,object,0,8
movie_1,Movie,year,int64,0,8
movie_1,Movie,director,object,1,5
movie_1,Reviewer,rID,int64,0,8
movie_1,Reviewer,name,object,0,8
movie_1,Rating,rID,int64,0,8
movie_1,Rating,mID,int64,0,6
movie_1,Rating,stars,int64,0,4
movie_1,Rating,ratingDate,object,2,9
museum_visit,museum,Museum_ID,int64,0,8
museum_visit,museum,Name,object,0,8
museum_visit,museum,Num_of_Staff,int64,0,7
museum_visit,museum,Open_Year,object,0,6
museum_visit,visitor,ID,int64,0,6
museum_visit,visitor,Name,object,0,6
museum_visit,visitor,Level_of_membership,int64,0,5
museum_visit,visitor,Age,int64,0,6
museum_visit,visit,Museum_ID,int64,0,4
museum_visit,visit,visitor_ID,object,0,3
museum_visit,visit,Num_of_Ticket,int64,0,6
museum_visit,visit,Total_spent,float64,0,6
musical,musical,Musical_ID,int64,0,7
musical,musical,Name,object,0,7
musical,musical,Year,int64,0,1
musical,musical,Award,object,0,2
musical,musical,Category,object,0,7
musical,musical,Nominee,object,0,2
musical,musical,Result,object,0,2
musical,actor,Actor_ID,int64,0,9
musical,actor,Name,object,0,9
musical,actor,Musical_ID,int64,0,4
musical,actor,Character,object,0,9
musical,actor,Duration,object,0,8
musical,actor,age,int64,0,6
music_1,genre,g_name,object,0,6
music_1,genre,rating,object,0,3
music_1,genre,most_popular_in,object,0,4
music_1,artist,artist_name,object,0,6
music_1,artist,country,object,0,4
music_1,artist,gender,object,0,2
music_1,artist,preferred_genre,object,0,6
music_1,files,f_id,int64,0,6
music_1,files,artist_name,object,0,6
music_1,files,file_size,object,0,6
music_1,files,duration,object,0,6
music_1,files,formats,object,0,2
music_1,song,song_name,object,0,6
music_1,song,artist_name,object,0,6
music_1,song,country,object,0,4
music_1,song,f_id,int64,0,6
music_1,song,genre_is,object,0,6
music_1,song,rating,int64,0,5
music_1,song,languages,object,0,2
music_1,song,releasedate,object,0,6
music_1,song,resolution,int64,0,4
music_2,Songs,SongId,object,0,0
music_2,Songs,Title,object,0,0
music_2,Albums,AId,object,0,0
music_2,Albums,Title,object,0,0
music_2,Albums,Year,object,0,0
music_2,Albums,Label,object,0,0
music_2,Albums,Type,object,0,0
music_2,Band,Id,object,0,0
music_2,Band,Firstname,object,0,0
music_2,Band,Lastname,object,0,0
music_2,Instruments,SongId,object,0,0
music_2,Instruments,BandmateId,object,0,0
music_2,Instruments,Instrument,object,0,0
music_2,Performance,SongId,object,0,0
music_2,Performance,Bandmate,object,0,0
music_2,Performance,StagePosition,object,0,0
music_2,Tracklists,AlbumId,object,0,0
music_2,Tracklists,Position,object,0,0
music_2,Tracklists,SongId,object,0,0
music_2,Vocals,SongId,object,0,0
music_2,Vocals,Bandmate,object,0,0
music_2,Vocals,Type,object,0,0
music_4,artist,Artist_ID,int64,0,7
music_4,artist,Artist,object,0,5
music_4,artist,Age,int64,0,6
music_4,artist,Famous_Title,object,0,7
music_4,artist,Famous_Release_date,object,0,5
music_4,volume,Volume_ID,int64,0,10
music_4,volume,Volume_Issue,object,0,10
music_4,volume,Issue_Date,object,0,10
music_4,volume,Weeks_on_Top,float64,0,3
music_4,volume,Song,object,0,10
music_4,volume,Artist_ID,int64,0,5
music_4,music_festival,ID,int64,0,9
music_4,music_festival,Music_Festival,object,0,9
music_4,music_festival,Date_of_ceremony,object,0,1
music_4,music_festival,Category,object,0,3
music_4,music_festival,Volume,int64,0,9
music_4,music_festival,Result,object,0,2
network_1,Highschooler,ID,int64,0,16
network_1,Highschooler,name,object,0,14
network_1,Highschooler,grade,int64,0,4
network_1,Friend,student_id,int64,0,14
network_1,Friend,friend_id,int64,0,15
network_1,Likes,student_id,int64,0,10
network_1,Likes,liked_id,int64,0,8
network_2,Person,name,object,0,4
network_2,Person,age,int64,0,4
network_2,Person,city,object,0,4
network_2,Person,gender,object,0,2
network_2,Person,job,object,0,3
network_2,PersonFriend,name,object,0,3
network_2,PersonFriend,friend,object,0,4
network_2,PersonFriend,year,int64,0,4
news_report,event,Event_ID,int64,0,5
news_report,event,Date,object,0,5
news_report,event,Venue,object,0,5
news_report,event,Name,object,0,5
news_report,event,Event_Attendance,int64,0,5
news_report,journalist,journalist_ID,int64,0,11
news_report,journalist,Name,object,0,11
news_report,journalist,Nationality,object,0,3
news_report,journalist,Age,object,0,8
news_report,journalist,Years_working,int64,0,10
news_report,news_report,journalist_ID,int64,0,6
news_report,news_report,Event_ID,int64,0,5
news_report,news_report,Work_Type,object,0,3
orchestra,conductor,Conductor_ID,int64,0,12
orchestra,conductor,Name,object,0,12
orchestra,conductor,Age,int64,0,8
orchestra,conductor,Nationality,object,0,3
orchestra,conductor,Year_of_Work,int64,0,7
orchestra,orchestra,Orchestra_ID,int64,0,12
orchestra,orchestra,Orchestra,object,0,12
orchestra,orchestra,Conductor_ID,int64,0,12
orchestra,orchestra,Record_Company,object,0,11
orchestra,orchestra,Year_of_Founded,float64,0,7
orchestra,orchestra,Major_Record_Format,object,0,3
orchestra,performance,Performance_ID,int64,0,11
orchestra,performance,Orchestra_ID,int64,0,11
orchestra,performance,Type,object,0,11
orchestra,performance,Date,object,0,10
orchestra,performance,Official_ratings_(millions),float64,0,11
orchestra,performance,Weekly_rank,object,0,10
orchestra,performance,Share,object,0,11
orchestra,show,Show_ID,int64,0,5
orchestra,show,Performance_ID,int64,0,5
orchestra,show,If_first_show,object,0,4
orchestra,show,Result,object,0,2
orchestra,show,Attendance,float64,0,5
party_host,party,Party_ID,int64,0,8
party_host,party,Party_Theme,object,0,8
party_host,party,Location,object,0,5
party_host,party,First_year,object,0,5
party_host,party,Last_year,object,0,6
party_host,party,Number_of_hosts,int64,0,7
party_host,host,Host_ID,int64,0,10
party_host,host,Name,object,0,10
party_host,host,Nationality,object,0,3
party_host,host,Age,object,0,9
party_host,party_host,Party_ID,int64,0,5
party_host,party_host,Host_ID,int64,0,6
party_host,party_host,Is_Main_in_Charge,object,0,2
party_people,region,Region_ID,int64,0,5
party_people,region,Region_name,object,0,3
party_people,region,Date,object,0,3
party_people,region,Label,object,0,3
party_people,region,Format,object,0,3
party_people,region,Catalogue,object,0,5
party_people,party,Party_ID,int64,0,5
party_people,party,Minister,object,0,4
party_people,party,Took_office,object,0,5
party_people,party,Left_office,object,0,5
party_people,party,Region_ID,int64,0,5
party_people,party,Party_name,object,0,5
party_people,member,Member_ID,int64,0,15
party_people,member,Member_Name,object,0,15
party_people,member,Party_ID,object,0,3
party_people,member,In_office,object,0,12
party_people,party_events,Event_ID,int64,0,8
party_people,party_events,Event_Name,object,0,4
party_people,party_events,Party_ID,int64,0,3
party_people,party_events,Member_in_charge_ID,int64,0,7
performance_attendance,member,Member_ID,object,0,11
performance_attendance,member,Name,object,0,10
performance_attendance,member,Nationality,object,0,3
performance_attendance,member,Role,object,0,5
performance_attendance,performance,Performance_ID,float64,0,6
performance_attendance,performance,Date,object,0,6
performance_attendance,performance,Host,object,0,6
performance_attendance,performance,Location,object,0,5
performance_attendance,performance,Attendance,int64,0,6
performance_attendance,member_attendance,Member_ID,int64,0,7
performance_attendance,member_attendance,Performance_ID,int64,0,5
performance_attendance,member_attendance,Num_of_Pieces,int64,0,4
perpetrator,perpetrator,Perpetrator_ID,int64,0,5
perpetrator,perpetrator,People_ID,int64,0,5
perpetrator,perpetrator,Date,object,0,5
perpetrator,perpetrator,Year,float64,0,5
perpetrator,perpetrator,Location,object,0,5
perpetrator,perpetrator,Country,object,0,4
perpetrator,perpetrator,Killed,int64,0,5
perpetrator,perpetrator,Injured,int64,0,5
perpetrator,people,People_ID,int64,0,11
perpetrator,people,Name,object,0,11
perpetrator,people,Height,float64,0,7
perpetrator,people,Weight,float64,0,8
perpetrator,people,Home Town,object,0,10
pets_1,Student,StuID,int64,0,34
pets_1,Student,LName,object,0,31
pets_1,Student,Fname,object,0,24
pets_1,Student,Age,int64,0,9
pets_1,Student,Sex,object,0,2
pets_1,Student,Major,int64,0,6
pets_1,Student,Advisor,int64,0,18
pets_1,Student,city_code,object,0,19
pets_1,Has_Pet,StuID,int64,0,2
pets_1,Has_Pet,PetID,int64,0,3
pets_1,Pets,PetID,int64,0,3
pets_1,Pets,PetType,object,0,2
pets_1,Pets,pet_age,int64,0,3
pets_1,Pets,weight,float64,0,3
phone_1,chip_model,Model_name,object,0,14
phone_1,chip_model,Launch_year,float64,0,4
phone_1,chip_model,RAM_MiB,float64,0,2
phone_1,chip_model,ROM_MiB,float64,0,5
phone_1,chip_model,Slots,object,0,2
phone_1,chip_model,WiFi,object,0,2
phone_1,chip_model,Bluetooth,object,0,4
phone_1,screen_mode,Graphics_mode,float64,0,7
phone_1,screen_mode,Char_cells,object,0,5
phone_1,screen_mode,Pixels,object,0,5
phone_1,screen_mode,Hardware_colours,float64,0,3
phone_1,screen_mode,used_kb,float64,0,4
phone_1,screen_mode,map,object,0,4
phone_1,screen_mode,Type,object,0,2
phone_1,phone,Company_name,object,0,6
phone_1,phone,Hardware_Model_name,object,0,8
phone_1,phone,Accreditation_type,object,0,2
phone_1,phone,Accreditation_level,object,0,2
phone_1,phone,Date,object,0,7
phone_1,phone,chip_model,object,0,6
phone_1,phone,screen_mode,object,0,6
phone_market,phone,Name,object,0,5
phone_market,phone,Phone_ID,int64,0,5
phone_market,phone,Memory_in_G,int64,0,4
phone_market,phone,Carrier,object,0,2
phone_market,phone,Price,float64,0,5
phone_market,market,Market_ID,int64,0,6
phone_market,market,District,object,0,6
phone_market,market,Num_of_employees,int64,0,5
phone_market,market,Num_of_shops,float64,0,5
phone_market,market,Ranking,int64,0,6
phone_market,phone_market,Market_ID,int64,0,4
phone_market,phone_market,Phone_ID,object,0,4
phone_market,phone_market,Num_of_stock,int64,0,6
pilot_record,aircraft,Aircraft_ID,int64,0,7
pilot_record,aircraft,Order_Year,int64,0,7
pilot_record,aircraft,Manufacturer,object,0,2
pilot_record,aircraft,Model,object,0,4
pilot_record,aircraft,Fleet_Series,object,0,7
pilot_record,aircraft,Powertrain,object,0,6
pilot_record,aircraft,Fuel_Propulsion,object,0,3
pilot_record,pilot,Pilot_ID,int64,0,5
pilot_record,pilot,Pilot_name,object,0,5
pilot_record,pilot,Rank,int64,0,4
pilot_record,pilot,Age,int64,0,5
pilot_record,pilot,Nationality,object,0,3
pilot_record,pilot,Position,object,0,3
pilot_record,pilot,Join_Year,int64,0,5
pilot_record,pilot,Team,object,0,5
pilot_record,pilot_record,Record_ID,int64,0,6
pilot_record,pilot_record,Pilot_ID,int64,0,4
pilot_record,pilot_record,Aircraft_ID,int64,0,5
pilot_record,pilot_record,Date,object,0,6
poker_player,poker_player,Poker_Player_ID,int64,0,5
poker_player,poker_player,People_ID,int64,0,5
poker_player,poker_player,Final_Table_Made,float64,0,5
poker_player,poker_player,Best_Finish,float64,0,3
poker_player,poker_player,Money_Rank,float64,0,5
poker_player,poker_player,Earnings,float64,0,5
poker_player,people,People_ID,int64,0,7
poker_player,people,Nationality,object,0,2
poker_player,people,Name,object,0,7
poker_player,people,Birth_Date,object,0,7
poker_player,people,Height,float64,0,7
products_for_hire,Discount_Coupons,coupon_id,int64,0,15
products_for_hire,Discount_Coupons,date_issued,object,0,15
products_for_hire,Discount_Coupons,coupon_amount,float64,0,15
products_for_hire,Customers,customer_id,int64,0,15
products_for_hire,Customers,coupon_id,int64,0,9
products_for_hire,Customers,good_or_bad_customer,object,0,2
products_for_hire,Customers,first_name,object,0,15
products_for_hire,Customers,last_name,object,0,15
products_for_hire,Customers,gender_mf,object,0,2
products_for_hire,Customers,date_became_customer,object,0,15
products_for_hire,Customers,date_last_hire,object,0,15
products_for_hire,Bookings,booking_id,int64,0,15
products_for_hire,Bookings,customer_id,int64,0,7
products_for_hire,Bookings,booking_status_code,object,0,2
